"subject","activity","variable","mean"
"5857","23","STANDING","fBodyAccJerk.mean.Z",-0.969610229705882
"5858","23","STANDING","fBodyAccJerk.std.X",-0.984531642205882
"5859","23","STANDING","fBodyAccJerk.std.Y",-0.977157997794118
"5860","23","STANDING","fBodyAccJerk.std.Z",-0.976241315882353
"5861","23","STANDING","fBodyGyro.mean.X",-0.947510436323529
"5862","23","STANDING","fBodyGyro.mean.Y",-0.952781164558824
"5863","23","STANDING","fBodyGyro.mean.Z",-0.967939565
"5864","23","STANDING","fBodyGyro.std.X",-0.941698515588235
"5865","23","STANDING","fBodyGyro.std.Y",-0.945871186029412
"5866","23","STANDING","fBodyGyro.std.Z",-0.9642499225
"5867","23","STANDING","fBodyAccMag.mean",-0.957986177058823
"5868","23","STANDING","fBodyAccMag.std",-0.955291356470588
"5869","23","STANDING","fBodyBodyAccJerkMag.mean",-0.973798155735294
"5870","23","STANDING","fBodyBodyAccJerkMag.std",-0.9750536875
"5871","23","STANDING","fBodyBodyGyroMag.mean",-0.944583829705882
"5872","23","STANDING","fBodyBodyGyroMag.std",-0.924805421470588
"5873","23","STANDING","fBodyBodyGyroJerkMag.mean",-0.972598810882353
"5874","23","STANDING","fBodyBodyGyroJerkMag.std",-0.973849691470588
"5875","23","LAYING","tBodyAcc.mean.X",0.274038007986111
"5876","23","LAYING","tBodyAcc.mean.Y",-0.0216553835833333
"5877","23","LAYING","tBodyAcc.mean.Z",-0.104256776291667
"5878","23","LAYING","tBodyAcc.std.X",-0.956756363194444
"5879","23","LAYING","tBodyAcc.std.Y",-0.976309827361111
"5880","23","LAYING","tBodyAcc.std.Z",-0.973223495416667
"5881","23","LAYING","tGravityAcc.mean.X",-0.391564962777778
"5882","23","LAYING","tGravityAcc.mean.Y",0.438434067361111
"5883","23","LAYING","tGravityAcc.mean.Z",0.918782825277778
"5884","23","LAYING","tGravityAcc.std.X",-0.947948758194444
"5885","23","LAYING","tGravityAcc.std.Y",-0.982794562916667
"5886","23","LAYING","tGravityAcc.std.Z",-0.976780462083333
"5887","23","LAYING","tBodyAccJerk.mean.X",0.0831787608333333
"5888","23","LAYING","tBodyAccJerk.mean.Y",0.01535144005125
"5889","23","LAYING","tBodyAccJerk.mean.Z",-0.00628235060277778
"5890","23","LAYING","tBodyAccJerk.std.X",-0.986360446805556
"5891","23","LAYING","tBodyAccJerk.std.Y",-0.988611616666667
"5892","23","LAYING","tBodyAccJerk.std.Z",-0.984663476666667
"5893","23","LAYING","tBodyGyro.mean.X",-0.0113399724663889
"5894","23","LAYING","tBodyGyro.mean.Y",-0.105052917
"5895","23","LAYING","tBodyGyro.mean.Z",0.111078594708333
"5896","23","LAYING","tBodyGyro.std.X",-0.981849400972222
"5897","23","LAYING","tBodyGyro.std.Y",-0.959195236388889
"5898","23","LAYING","tBodyGyro.std.Z",-0.983920132638889
"5899","23","LAYING","tBodyGyroJerk.mean.X",-0.102024922819444
"5900","23","LAYING","tBodyGyroJerk.mean.Y",-0.0372449750569444
"5901","23","LAYING","tBodyGyroJerk.mean.Z",-0.0621991626111111
"5902","23","LAYING","tBodyGyroJerk.std.X",-0.985027850416667
"5903","23","LAYING","tBodyGyroJerk.std.Y",-0.979427763472222
"5904","23","LAYING","tBodyGyroJerk.std.Z",-0.994908984861111
"5905","23","LAYING","tBodyAccMag.mean",-0.962959196805556
"5906","23","LAYING","tBodyAccMag.std",-0.957871990555555
"5907","23","LAYING","tGravityAccMag.mean",-0.962959196805556
"5908","23","LAYING","tGravityAccMag.std",-0.957871990555555
"5909","23","LAYING","tBodyAccJerkMag.mean",-0.987010197361111
"5910","23","LAYING","tBodyAccJerkMag.std",-0.986685651527778
"5911","23","LAYING","tBodyGyroMag.mean",-0.949418000972222
"5912","23","LAYING","tBodyGyroMag.std",-0.957227585972222
"5913","23","LAYING","tBodyGyroJerkMag.mean",-0.984557478611111
"5914","23","LAYING","tBodyGyroJerkMag.std",-0.981314831666667
"5915","23","LAYING","fBodyAcc.mean.X",-0.970037238333333
"5916","23","LAYING","fBodyAcc.mean.Y",-0.982072295833333
"5917","23","LAYING","fBodyAcc.mean.Z",-0.977515213888889
"5918","23","LAYING","fBodyAcc.std.X",-0.952410957638889
"5919","23","LAYING","fBodyAcc.std.Y",-0.974304149166667
"5920","23","LAYING","fBodyAcc.std.Z",-0.972261283055556
"5921","23","LAYING","fBodyAccJerk.mean.X",-0.986204659166667
"5922","23","LAYING","fBodyAccJerk.mean.Y",-0.988230264166667
"5923","23","LAYING","fBodyAccJerk.mean.Z",-0.982415511805556
"5924","23","LAYING","fBodyAccJerk.std.X",-0.987840852638889
"5925","23","LAYING","fBodyAccJerk.std.Y",-0.989995616944444
"5926","23","LAYING","fBodyAccJerk.std.Z",-0.985502011944444
"5927","23","LAYING","fBodyGyro.mean.X",-0.979676078055556
"5928","23","LAYING","fBodyGyro.mean.Y",-0.96846913625
"5929","23","LAYING","fBodyGyro.mean.Z",-0.984238807777778
"5930","23","LAYING","fBodyGyro.std.X",-0.982665212638889
"5931","23","LAYING","fBodyGyro.std.Y",-0.954997309583333
"5932","23","LAYING","fBodyGyro.std.Z",-0.98531784125
"5933","23","LAYING","fBodyAccMag.mean",-0.967747053194444
"5934","23","LAYING","fBodyAccMag.std",-0.958465695416667
"5935","23","LAYING","fBodyBodyAccJerkMag.mean",-0.985905703888889
"5936","23","LAYING","fBodyBodyAccJerkMag.std",-0.986540200694444
"5937","23","LAYING","fBodyBodyGyroMag.mean",-0.966239347916667
"5938","23","LAYING","fBodyBodyGyroMag.std",-0.959025538194444
"5939","23","LAYING","fBodyBodyGyroJerkMag.mean",-0.981846854305556
"5940","23","LAYING","fBodyBodyGyroJerkMag.std",-0.98158514125
"5941","25","WALKING","tBodyAcc.mean.X",0.278992759054054
"5942","25","WALKING","tBodyAcc.mean.Y",-0.0186477624716216
"5943","25","WALKING","tBodyAcc.mean.Z",-0.108737636297297
"5944","25","WALKING","tBodyAcc.std.X",-0.596007443513514
"5945","25","WALKING","tBodyAcc.std.Y",-0.161852411581081
"5946","25","WALKING","tBodyAcc.std.Z",-0.437133403243243
"5947","25","WALKING","tGravityAcc.mean.X",0.937483114459459
"5948","25","WALKING","tGravityAcc.mean.Y",-0.127315870743243
"5949","25","WALKING","tGravityAcc.mean.Z",0.188416273486486
"5950","25","WALKING","tGravityAcc.std.X",-0.979499263243243
"5951","25","WALKING","tGravityAcc.std.Y",-0.965093441081081
"5952","25","WALKING","tGravityAcc.std.Z",-0.944995731216216
"5953","25","WALKING","tBodyAccJerk.mean.X",0.0721720712281081
"5954","25","WALKING","tBodyAccJerk.mean.Y",0.00351115201418919
"5955","25","WALKING","tBodyAccJerk.mean.Z",-0.00335098680675676
"5956","25","WALKING","tBodyAccJerk.std.X",-0.607620931621622
"5957","25","WALKING","tBodyAccJerk.std.Y",-0.382619718513514
"5958","25","WALKING","tBodyAccJerk.std.Z",-0.675601403648649
"5959","25","WALKING","tBodyGyro.mean.X",-0.0156305378067568
"5960","25","WALKING","tBodyGyro.mean.Y",-0.0820768065347297
"5961","25","WALKING","tBodyGyro.mean.Z",0.0867868736891892
"5962","25","WALKING","tBodyGyro.std.X",-0.401158753783784
"5963","25","WALKING","tBodyGyro.std.Y",-0.604032097432432
"5964","25","WALKING","tBodyGyro.std.Z",-0.562775245405405
"5965","25","WALKING","tBodyGyroJerk.mean.X",-0.102377269321622
"5966","25","WALKING","tBodyGyroJerk.mean.Y",-0.0398986518064865
"5967","25","WALKING","tBodyGyroJerk.mean.Z",-0.0512696224225676
"5968","25","WALKING","tBodyGyroJerk.std.X",-0.507957094054054
"5969","25","WALKING","tBodyGyroJerk.std.Y",-0.799635384189189
"5970","25","WALKING","tBodyGyroJerk.std.Z",-0.659576163108108
"5971","25","WALKING","tBodyAccMag.mean",-0.40528943
"5972","25","WALKING","tBodyAccMag.std",-0.565601466081081
"5973","25","WALKING","tGravityAccMag.mean",-0.40528943
"5974","25","WALKING","tGravityAccMag.std",-0.565601466081081
"5975","25","WALKING","tBodyAccJerkMag.mean",-0.538291424594595
"5976","25","WALKING","tBodyAccJerkMag.std",-0.542870062567568
"5977","25","WALKING","tBodyGyroMag.mean",-0.394362401351351
"5978","25","WALKING","tBodyGyroMag.std",-0.489809386081081
"5979","25","WALKING","tBodyGyroJerkMag.mean",-0.678466069054054
"5980","25","WALKING","tBodyGyroJerkMag.std",-0.757032544864865
"5981","25","WALKING","fBodyAcc.mean.X",-0.609038908918919
"5982","25","WALKING","fBodyAcc.mean.Y",-0.251880271094595
"5983","25","WALKING","fBodyAcc.mean.Z",-0.533563220540541
"5984","25","WALKING","fBodyAcc.std.X",-0.591449956486486
"5985","25","WALKING","fBodyAcc.std.Y",-0.170313804039189
"5986","25","WALKING","fBodyAcc.std.Z",-0.430624587162162
"5987","25","WALKING","fBodyAccJerk.mean.X",-0.625595376891892
"5988","25","WALKING","fBodyAccJerk.mean.Y",-0.43445519972973
"5989","25","WALKING","fBodyAccJerk.mean.Z",-0.659286392837838
"5990","25","WALKING","fBodyAccJerk.std.X",-0.624145724594595
"5991","25","WALKING","fBodyAccJerk.std.Y",-0.367760098378378
"5992","25","WALKING","fBodyAccJerk.std.Z",-0.690413386081081
"5993","25","WALKING","fBodyGyro.mean.X",-0.411909719594595
"5994","25","WALKING","fBodyGyro.mean.Y",-0.678750350135135
"5995","25","WALKING","fBodyGyro.mean.Z",-0.561322950945946
"5996","25","WALKING","fBodyGyro.std.X",-0.406678108108108
"5997","25","WALKING","fBodyGyro.std.Y",-0.567201282027027
"5998","25","WALKING","fBodyGyro.std.Z",-0.603544209459459
"5999","25","WALKING","fBodyAccMag.mean",-0.566060023108108
"6000","25","WALKING","fBodyAccMag.std",-0.632927475540541
"6001","25","WALKING","fBodyBodyAccJerkMag.mean",-0.564591342162162
"6002","25","WALKING","fBodyBodyAccJerkMag.std",-0.51900424972973
"6003","25","WALKING","fBodyBodyGyroMag.mean",-0.562733252702703
"6004","25","WALKING","fBodyBodyGyroMag.std",-0.529262243378378
"6005","25","WALKING","fBodyBodyGyroJerkMag.mean",-0.770300895540541
"6006","25","WALKING","fBodyBodyGyroJerkMag.std",-0.75738578027027
"6007","25","WALKING_UPSTAIRS","tBodyAcc.mean.X",0.277995411384615
"6008","25","WALKING_UPSTAIRS","tBodyAcc.mean.Y",-0.0269863524264615
"6009","25","WALKING_UPSTAIRS","tBodyAcc.mean.Z",-0.126210440292308
"6010","25","WALKING_UPSTAIRS","tBodyAcc.std.X",-0.459775646153846
"6011","25","WALKING_UPSTAIRS","tBodyAcc.std.Y",-0.223086808769231
"6012","25","WALKING_UPSTAIRS","tBodyAcc.std.Z",-0.296523975076923
"6013","25","WALKING_UPSTAIRS","tGravityAcc.mean.X",0.927693239538462
"6014","25","WALKING_UPSTAIRS","tGravityAcc.mean.Y",-0.217641282461538
"6015","25","WALKING_UPSTAIRS","tGravityAcc.mean.Z",0.108230986684615
"6016","25","WALKING_UPSTAIRS","tGravityAcc.std.X",-0.950878450307692
"6017","25","WALKING_UPSTAIRS","tGravityAcc.std.Y",-0.931758272769231
"6018","25","WALKING_UPSTAIRS","tGravityAcc.std.Z",-0.882722399076923
"6019","25","WALKING_UPSTAIRS","tBodyAccJerk.mean.X",0.0740041435707692
"6020","25","WALKING_UPSTAIRS","tBodyAccJerk.mean.Y",0.00925514041553846
"6021","25","WALKING_UPSTAIRS","tBodyAccJerk.mean.Z",-0.0116906813498462
"6022","25","WALKING_UPSTAIRS","tBodyAccJerk.std.X",-0.663642746307692
"6023","25","WALKING_UPSTAIRS","tBodyAccJerk.std.Y",-0.627131235692308
"6024","25","WALKING_UPSTAIRS","tBodyAccJerk.std.Z",-0.812458372307692
"6025","25","WALKING_UPSTAIRS","tBodyGyro.mean.X",0.0556121923307692
"6026","25","WALKING_UPSTAIRS","tBodyGyro.mean.Y",-0.109437658104615
"6027","25","WALKING_UPSTAIRS","tBodyGyro.mean.Z",0.0996227385527692
"6028","25","WALKING_UPSTAIRS","tBodyGyro.std.X",-0.489011794784615
"6029","25","WALKING_UPSTAIRS","tBodyGyro.std.Y",-0.433673383846154
"6030","25","WALKING_UPSTAIRS","tBodyGyro.std.Z",-0.564195608923077
"6031","25","WALKING_UPSTAIRS","tBodyGyroJerk.mean.X",-0.126481161061538
"6032","25","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Y",-0.0281452998369231
"6033","25","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Z",-0.0540452217153846
"6034","25","WALKING_UPSTAIRS","tBodyGyroJerk.std.X",-0.693854902307692
"6035","25","WALKING_UPSTAIRS","tBodyGyroJerk.std.Y",-0.839699143076923
"6036","25","WALKING_UPSTAIRS","tBodyGyroJerk.std.Z",-0.746268282923077
"6037","25","WALKING_UPSTAIRS","tBodyAccMag.mean",-0.305772199076923
"6038","25","WALKING_UPSTAIRS","tBodyAccMag.std",-0.480006649846154
"6039","25","WALKING_UPSTAIRS","tGravityAccMag.mean",-0.305772199076923
"6040","25","WALKING_UPSTAIRS","tGravityAccMag.std",-0.480006649846154
"6041","25","WALKING_UPSTAIRS","tBodyAccJerkMag.mean",-0.679160843538462
"6042","25","WALKING_UPSTAIRS","tBodyAccJerkMag.std",-0.674513059846154
"6043","25","WALKING_UPSTAIRS","tBodyGyroMag.mean",-0.3186346998
"6044","25","WALKING_UPSTAIRS","tBodyGyroMag.std",-0.387754116158462
"6045","25","WALKING_UPSTAIRS","tBodyGyroJerkMag.mean",-0.777106026615385
"6046","25","WALKING_UPSTAIRS","tBodyGyroJerkMag.std",-0.824883302769231
"6047","25","WALKING_UPSTAIRS","fBodyAcc.mean.X",-0.521649838769231
"6048","25","WALKING_UPSTAIRS","fBodyAcc.mean.Y",-0.380150805384615
"6049","25","WALKING_UPSTAIRS","fBodyAcc.mean.Z",-0.542931828
"6050","25","WALKING_UPSTAIRS","fBodyAcc.std.X",-0.437975786923077
"6051","25","WALKING_UPSTAIRS","fBodyAcc.std.Y",-0.199988428584615
"6052","25","WALKING_UPSTAIRS","fBodyAcc.std.Z",-0.237296741292308
"6053","25","WALKING_UPSTAIRS","fBodyAccJerk.mean.X",-0.668208156461538
"6054","25","WALKING_UPSTAIRS","fBodyAccJerk.mean.Y",-0.640849424923077
"6055","25","WALKING_UPSTAIRS","fBodyAccJerk.mean.Z",-0.793266971230769
"6056","25","WALKING_UPSTAIRS","fBodyAccJerk.std.X",-0.690213625846154
"6057","25","WALKING_UPSTAIRS","fBodyAccJerk.std.Y",-0.638086010153846
"6058","25","WALKING_UPSTAIRS","fBodyAccJerk.std.Z",-0.830526636615385
"6059","25","WALKING_UPSTAIRS","fBodyGyro.mean.X",-0.476144998846154
"6060","25","WALKING_UPSTAIRS","fBodyGyro.mean.Y",-0.618579913384615
"6061","25","WALKING_UPSTAIRS","fBodyGyro.mean.Z",-0.575169715692308
"6062","25","WALKING_UPSTAIRS","fBodyGyro.std.X",-0.500119831476923
"6063","25","WALKING_UPSTAIRS","fBodyGyro.std.Y",-0.349362687538462
"6064","25","WALKING_UPSTAIRS","fBodyGyro.std.Z",-0.601112612153846
"6065","25","WALKING_UPSTAIRS","fBodyAccMag.mean",-0.527907561538462
"6066","25","WALKING_UPSTAIRS","fBodyAccMag.std",-0.536120293230769
"6067","25","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.mean",-0.654795110615385
"6068","25","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.std",-0.703433692615385
"6069","25","WALKING_UPSTAIRS","fBodyBodyGyroMag.mean",-0.567153469846154
"6070","25","WALKING_UPSTAIRS","fBodyBodyGyroMag.std",-0.386612992876923
"6071","25","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean",-0.822403906
"6072","25","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.std",-0.841061012153846
"6073","25","WALKING_DOWNSTAIRS","tBodyAcc.mean.X",0.291329666206897
"6074","25","WALKING_DOWNSTAIRS","tBodyAcc.mean.Y",-0.0210170522987931
"6075","25","WALKING_DOWNSTAIRS","tBodyAcc.mean.Z",-0.107192376965517
"6076","25","WALKING_DOWNSTAIRS","tBodyAcc.std.X",-0.253756934258621
"6077","25","WALKING_DOWNSTAIRS","tBodyAcc.std.Y",-0.14054060387069
"6078","25","WALKING_DOWNSTAIRS","tBodyAcc.std.Z",-0.457972381896552
"6079","25","WALKING_DOWNSTAIRS","tGravityAcc.mean.X",0.929627532241379
"6080","25","WALKING_DOWNSTAIRS","tGravityAcc.mean.Y",-0.0724270175862069
"6081","25","WALKING_DOWNSTAIRS","tGravityAcc.mean.Z",0.21879595837931
"6082","25","WALKING_DOWNSTAIRS","tGravityAcc.std.X",-0.964470066724138
"6083","25","WALKING_DOWNSTAIRS","tGravityAcc.std.Y",-0.937816011034483
"6084","25","WALKING_DOWNSTAIRS","tGravityAcc.std.Z",-0.92619169637931
"6085","25","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.X",0.110656929396552
"6086","25","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Y",-0.0195416626931035
"6087","25","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Z",-0.0113348791672414
"6088","25","WALKING_DOWNSTAIRS","tBodyAccJerk.std.X",-0.501968387931034
"6089","25","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Y",-0.371661522413793
"6090","25","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Z",-0.711494695517241
"6091","25","WALKING_DOWNSTAIRS","tBodyGyro.mean.X",0.00299112856551724
"6092","25","WALKING_DOWNSTAIRS","tBodyGyro.mean.Y",-0.101115076366897
"6093","25","WALKING_DOWNSTAIRS","tBodyGyro.mean.Z",0.0980750249310345
"6094","25","WALKING_DOWNSTAIRS","tBodyGyro.std.X",-0.288824754586207
"6095","25","WALKING_DOWNSTAIRS","tBodyGyro.std.Y",-0.523377914655172
"6096","25","WALKING_DOWNSTAIRS","tBodyGyro.std.Z",-0.443780454482759
"6097","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.X",-0.127952445399655
"6098","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Y",-0.0415203345874138
"6099","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Z",-0.0642078122381035
"6100","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.X",-0.430134387586207
"6101","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Y",-0.810444542413793
"6102","25","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Z",-0.599481997931035
"6103","25","WALKING_DOWNSTAIRS","tBodyAccMag.mean",-0.22010859462069
"6104","25","WALKING_DOWNSTAIRS","tBodyAccMag.std",-0.259465249913793
"6105","25","WALKING_DOWNSTAIRS","tGravityAccMag.mean",-0.22010859462069
"6106","25","WALKING_DOWNSTAIRS","tGravityAccMag.std",-0.259465249913793
"6107","25","WALKING_DOWNSTAIRS","tBodyAccJerkMag.mean",-0.50048333137931
"6108","25","WALKING_DOWNSTAIRS","tBodyAccJerkMag.std",-0.482976929827586
"6109","25","WALKING_DOWNSTAIRS","tBodyGyroMag.mean",-0.216082565601724
"6110","25","WALKING_DOWNSTAIRS","tBodyGyroMag.std",-0.38216092137931
"6111","25","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.mean",-0.664713625172414
"6112","25","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.std",-0.67960595137931
"6113","25","WALKING_DOWNSTAIRS","fBodyAcc.mean.X",-0.372245192931034
"6114","25","WALKING_DOWNSTAIRS","fBodyAcc.mean.Y",-0.196381053741379
"6115","25","WALKING_DOWNSTAIRS","fBodyAcc.mean.Z",-0.556097089137931
"6116","25","WALKING_DOWNSTAIRS","fBodyAcc.std.X",-0.213028874331034
"6117","25","WALKING_DOWNSTAIRS","fBodyAcc.std.Y",-0.166842375587931
"6118","25","WALKING_DOWNSTAIRS","fBodyAcc.std.Z",-0.449465441724138
"6119","25","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.X",-0.525789450689655
"6120","25","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Y",-0.415699643793103
"6121","25","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Z",-0.686843959310345
"6122","25","WALKING_DOWNSTAIRS","fBodyAccJerk.std.X",-0.522153341034483
"6123","25","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Y",-0.365719830448276
"6124","25","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Z",-0.734990064137931
"6125","25","WALKING_DOWNSTAIRS","fBodyGyro.mean.X",-0.217799723931034
"6126","25","WALKING_DOWNSTAIRS","fBodyGyro.mean.Y",-0.632916352241379
"6127","25","WALKING_DOWNSTAIRS","fBodyGyro.mean.Z",-0.410311447586207
"6128","25","WALKING_DOWNSTAIRS","fBodyGyro.std.X",-0.316252107741379
"6129","25","WALKING_DOWNSTAIRS","fBodyGyro.std.Y",-0.470641125
"6130","25","WALKING_DOWNSTAIRS","fBodyGyro.std.Z",-0.506738306724138
"6131","25","WALKING_DOWNSTAIRS","fBodyAccMag.mean",-0.288154787517241
"6132","25","WALKING_DOWNSTAIRS","fBodyAccMag.std",-0.359437080103448
"6133","25","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.mean",-0.471642111551724
"6134","25","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.std",-0.502224768103448
"6135","25","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.mean",-0.485763582068966
"6136","25","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.std",-0.423707329706897
"6137","25","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean",-0.687034281206897
"6138","25","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.std",-0.693032409137931
"6139","25","SITTING","tBodyAcc.mean.X",0.278541482461538
"6140","25","SITTING","tBodyAcc.mean.Y",-0.0147696808030769
"6141","25","SITTING","tBodyAcc.mean.Z",-0.109160440476923
"6142","25","SITTING","tBodyAcc.std.X",-0.991892828615385
"6143","25","SITTING","tBodyAcc.std.Y",-0.947457617061538
"6144","25","SITTING","tBodyAcc.std.Z",-0.965139552153846
"6145","25","SITTING","tGravityAcc.mean.X",0.865686078153846
"6146","25","SITTING","tGravityAcc.mean.Y",0.208287142261538
"6147","25","SITTING","tGravityAcc.mean.Z",0.167140956385077
"6148","25","SITTING","tGravityAcc.std.X",-0.988879980615385
"6149","25","SITTING","tGravityAcc.std.Y",-0.963415016923077
"6150","25","SITTING","tGravityAcc.std.Z",-0.969459982461538
"6151","25","SITTING","tBodyAccJerk.mean.X",0.0752087009912308
"6152","25","SITTING","tBodyAccJerk.mean.Y",0.00485415893230769
"6153","25","SITTING","tBodyAccJerk.mean.Z",0.00210760835861538
"6154","25","SITTING","tBodyAccJerk.std.X",-0.992278621692308
"6155","25","SITTING","tBodyAccJerk.std.Y",-0.982870991692308
"6156","25","SITTING","tBodyAccJerk.std.Z",-0.988433153384615
"6157","25","SITTING","tBodyGyro.mean.X",-0.0352052091230769
"6158","25","SITTING","tBodyGyro.mean.Y",-0.0748002714615385
"6159","25","SITTING","tBodyGyro.mean.Z",0.0852783892769231
"6160","25","SITTING","tBodyGyro.std.X",-0.989907584153846
"6161","25","SITTING","tBodyGyro.std.Y",-0.981193501846154
"6162","25","SITTING","tBodyGyro.std.Z",-0.972637558615385
"6163","25","SITTING","tBodyGyroJerk.mean.X",-0.0954801379692308
"6164","25","SITTING","tBodyGyroJerk.mean.Y",-0.0391651423907692
"6165","25","SITTING","tBodyGyroJerk.mean.Z",-0.0495595643230769
"6166","25","SITTING","tBodyGyroJerk.std.X",-0.992304653846154
"6167","25","SITTING","tBodyGyroJerk.std.Y",-0.991315767692308
"6168","25","SITTING","tBodyGyroJerk.std.Z",-0.991491387846154
"6169","25","SITTING","tBodyAccMag.mean",-0.970409337076923
"6170","25","SITTING","tBodyAccMag.std",-0.960003414461538
"6171","25","SITTING","tGravityAccMag.mean",-0.970409337076923
"6172","25","SITTING","tGravityAccMag.std",-0.960003414461538
"6173","25","SITTING","tBodyAccJerkMag.mean",-0.989545142461538
"6174","25","SITTING","tBodyAccJerkMag.std",-0.988311804923077
"6175","25","SITTING","tBodyGyroMag.mean",-0.966568718615385
"6176","25","SITTING","tBodyGyroMag.std",-0.970639125692308
"6177","25","SITTING","tBodyGyroJerkMag.mean",-0.99286465
"6178","25","SITTING","tBodyGyroJerkMag.std",-0.991766403076923
"6179","25","SITTING","fBodyAcc.mean.X",-0.991405498153846
"6180","25","SITTING","fBodyAcc.mean.Y",-0.959117259384615
"6181","25","SITTING","fBodyAcc.mean.Z",-0.974776131230769
"6182","25","SITTING","fBodyAcc.std.X",-0.992124279384615
"6183","25","SITTING","fBodyAcc.std.Y",-0.944842993230769
"6184","25","SITTING","fBodyAcc.std.Z",-0.962090614615385
"6185","25","SITTING","fBodyAccJerk.mean.X",-0.992478846153846
"6186","25","SITTING","fBodyAccJerk.mean.Y",-0.982957002923077
"6187","25","SITTING","fBodyAccJerk.mean.Z",-0.986326396461538
"6188","25","SITTING","fBodyAccJerk.std.X",-0.992750109846154
"6189","25","SITTING","fBodyAccJerk.std.Y",-0.984068025384615
"6190","25","SITTING","fBodyAccJerk.std.Z",-0.989156105538462
"6191","25","SITTING","fBodyGyro.mean.X",-0.988002552461538
"6192","25","SITTING","fBodyGyro.mean.Y",-0.983827801076923
"6193","25","SITTING","fBodyGyro.mean.Z",-0.975805890153846
"6194","25","SITTING","fBodyGyro.std.X",-0.990550003076923
"6195","25","SITTING","fBodyGyro.std.Y",-0.979828883230769
"6196","25","SITTING","fBodyGyro.std.Z",-0.974172870615385
"6197","25","SITTING","fBodyAccMag.mean",-0.967017992615385
"6198","25","SITTING","fBodyAccMag.std",-0.961997268307692
"6199","25","SITTING","fBodyBodyAccJerkMag.mean",-0.987941825538462
"6200","25","SITTING","fBodyBodyAccJerkMag.std",-0.987618801076923
"6201","25","SITTING","fBodyBodyGyroMag.mean",-0.979350913692308
"6202","25","SITTING","fBodyBodyGyroMag.std",-0.970321897230769
"6203","25","SITTING","fBodyBodyGyroJerkMag.mean",-0.991781701692308
"6204","25","SITTING","fBodyBodyGyroJerkMag.std",-0.992019559538462
"6205","25","STANDING","tBodyAcc.mean.X",0.278013701621622
"6206","25","STANDING","tBodyAcc.mean.Y",-0.0163569730274324
"6207","25","STANDING","tBodyAcc.mean.Z",-0.107352957594595
"6208","25","STANDING","tBodyAcc.std.X",-0.991970126756757
"6209","25","STANDING","tBodyAcc.std.Y",-0.954569225945946
"6210","25","STANDING","tBodyAcc.std.Z",-0.964642688108108
"6211","25","STANDING","tGravityAcc.mean.X",0.929794733108108
"6212","25","STANDING","tGravityAcc.mean.Y",-0.159316786486486
"6213","25","STANDING","tGravityAcc.mean.Z",0.201182106486486
"6214","25","STANDING","tGravityAcc.std.X",-0.993148267702703
"6215","25","STANDING","tGravityAcc.std.Y",-0.980642970675676
"6216","25","STANDING","tGravityAcc.std.Z",-0.967792578648649
"6217","25","STANDING","tBodyAccJerk.mean.X",0.0752337295675676
"6218","25","STANDING","tBodyAccJerk.mean.Y",0.0066321397672973
"6219","25","STANDING","tBodyAccJerk.mean.Z",-0.00622808791433784
"6220","25","STANDING","tBodyAccJerk.std.X",-0.988312658378378
"6221","25","STANDING","tBodyAccJerk.std.Y",-0.972272410540541
"6222","25","STANDING","tBodyAccJerk.std.Z",-0.987062685135135
"6223","25","STANDING","tBodyGyro.mean.X",-0.0247946750959459
"6224","25","STANDING","tBodyGyro.mean.Y",-0.0698876853378378
"6225","25","STANDING","tBodyGyro.mean.Z",0.0852685438243243
"6226","25","STANDING","tBodyGyro.std.X",-0.971357421216216
"6227","25","STANDING","tBodyGyro.std.Y",-0.976757621081081
